student_name,student_id,major,period,grade,passed_subject,get_subject
조예진,2014126598,골프산업학과,8,4,"['GEE1657-G00', 'GEC0103-G03', 'EE201-01', 'SWCON321-00', 'AMTH2014-00', 'GEN302-00', 'FR3041-00', 'PE105-01', 'TC319-00', 'GED1501-G00', 'GI204-01', 'SPACE322-00', 'APHY1000-09', 'GED1909-G00', 'IS4404-00', 'APHY3201-00', 'GEE1345-G02', 'ID3015-00', 'BIO103-02', 'TK311-02', 'BME412-03', 'AMIE251-00', 'APHY3400-00', 'GEC1102-G51']","['GED1528-G00', 'GED1419-G00', 'GEC1105-G31', 'GED1202-G00', 'GED1305-G00', 'GEC1102-G53']"
한윤주,2013361939,골프산업학과,8,4,"['JP111-00', 'NE201-00', 'SM426-00', 'CHE431-02', 'FD112-00', 'KO2104-00', 'IE320-00', 'KO3106-00', 'EE206-03', 'CHI105-01', 'ENV389-00', 'ENV171-02', 'AMTH4017-00', 'ME312-02', 'GEE1669-G00', 'IE415-00', 'EE207-00', 'GEC2001-G22', 'JP475-00', 'CPE104-02']","['EDU2103-G03', 'GED1628-G00', 'GEC1403-G05', 'GEC1105-G12', 'GEC2001-G14']"
서다정,2015112718,골프산업학과,5,3,"['AR302-00', 'ME231-04', 'GEC1102-G52', 'EE443-00', 'EE362-00', 'GEC0103-G09', 'IS2511-00', 'AMTH1009-10', 'APCH2201-01', 'GEC1104-G34', 'APHY1100-01', 'CA2004-00']","['GED1356-G01', 'GEC2001-G40', 'GEE1961-G00', 'GED1865-G00', 'GED1363-G00', 'GED1104-G00']"
조은진,2016725838,골프산업학과,6,3,"['ELC203-01', 'IS2513-00', 'JP331-00', 'AMTH2004-01', 'TC319-00', 'GEE1667-G00', 'GEC1105-G49', 'IS1001-00', 'AMTH1004-09', 'GED1103-G00', 'CPE401-14', 'GEE1633-G00', 'APHY1000-00', 'AE231-00', 'CHI417-00', 'GEC1102-G29', 'PM1003-00', 'IE400-00']","['GED1959-G04', 'GEE1959-G00', 'GEC1104-G44', 'GEC1403-G26']"
장은우,2018072840,골프산업학과,3,2,"['ME305-01', 'SPACE493-00', 'VID2011-01', 'GEB1102-G06', 'GED1136-G00', 'SC301-01', 'CPE401-05', 'CDG0268-00', 'JP211-00', 'IS2510-00', 'GEC0103-G07', 'GEE1956-G03']","['GEC1105-G27', 'GEC1102-G02', 'GEE1330-G04', 'GEE1657-G01']"
정윤주,2011593391,골프산업학과,8,4,"['AR112-03', 'IE207-00', 'EDU3198-G00', 'AMIE352-00', 'CPE104-05', 'KO4201-00', 'ELC203-01', 'GEC2001-G10', 'GED1865-G00', 'GEE1648-G01', 'GEC1102-G04', 'CSE302-02', 'ESP222-00', 'PE107-01', 'GEC2001-G41', 'GED1325-G00', 'CE351-02', 'GEC1403-G03', 'ME205-03', 'AE371-00', 'GEE1332-G03', 'CPE301-08', 'GEC1104-G41', 'FT2066-00']","['GEC1104-G45', 'GEC1102-G22', 'GEC1403-G32', 'GEC0103-G09', 'GEE1330-G05']"
강윤,2018346017,골프산업학과,5,3,"['CPE101-10', 'AMTH1004-06', 'ENV389-00', 'SC404-02', 'PE216-00', 'VID2011-01', 'PM2019-01', 'PM1005-00', 'EDU2104-G00', 'GEC1105-G34', 'ELC374-00', 'GEC0103-G05', 'GEC1105-G48', 'CA3017-00', 'GEE1958-G01', 'DC402-00', 'GEE1332-G00', 'FD101-01']","['GEC1105-G30', 'GEC0103-G00', 'GED1459-G00', 'GEC1104-G08']"
임정호,2021597114,골프산업학과,1,1,"['AE103-00', 'APCH4401-00', 'GEC1102-G13', 'PM1018-00', 'GEC1104-G01']","['GED1962-G00', 'GEC1102-G06', 'EDU2107-G01', 'GEB1102-G02', 'GEC1105-G03']"
윤율아,2017050240,골프산업학과,8,4,"['PM3022-19', 'AR431-02', 'CPE201-11', 'JP378-00', 'AR112-02', 'PM1005-00', 'TC209-00', 'GEC1105-G17', 'GEN302-01', 'AMIE361-00', 'FR2011-01', 'GED1435-G00', 'FT4057-00', 'HBT310-00', 'GEC1104-G23', 'PM2023-05']","['GEC1104-G21', 'GEC2001-G18', 'GEC1102-G16', 'GEC1403-G32']"
조수호,2016486651,골프산업학과,5,3,"['CPE201-05', 'PM4025-08', 'CHE433-00', 'EE321-03', 'GEC1105-G23', 'GED1437-G00', 'GEC1105-G41', 'AMTH1009-10', 'EDU3186-G00', 'CSE203-03', 'PM4015-00', 'GI306-01', 'VID3009-00', 'DC305-00', 'APHY1000-01', 'GED1240-G01', 'EE213-01', 'AR161-02']","['GED1405-G00', 'GEE1956-G01', 'GEB1102-G00', 'GED1541-G00', 'GEC2001-G27', 'GEB1301-G01']"
임은수,2013412654,골프산업학과,7,4,"['PM4025-12', 'CHE431-01', 'SWCON314-00', 'SC403-01', 'GEC0103-G09', 'APCH1131-00', 'PM1019-07', 'IS3520-00', 'GEC1102-G40', 'FT2070-00', 'AMIE396-01', 'APHY3400-00', 'ESP101-00', 'EDU3131-G00', 'TC324-00', 'EE203-01', 'ELC359-00', 'GEC1102-G00', 'VID3028-00', 'VID3015-00']","['GEC1102-G48', 'GEE1332-G03', 'GEC2001-G30', 'GEC1105-G19', 'EDU3101-G00']"
장도준,2014150046,골프산업학과,4,2,"['EDU2103-G04', 'GEB1102-G04', 'GEC1403-G09', 'AR511-04', 'CA4002-01', 'APHY1100-00', 'FT4077-00', 'VID4025-00', 'APCH1101-07', 'IS2507-00']","['GEC1105-G39', 'GED1801-G00', 'GEC1105-G05', 'EDU2104-G00']"
서다솜,2021856602,골프산업학과,1,1,"['IE320-00', 'CA1008-00', 'NE201-00', 'IS2003-00', 'SWCON253-01', 'GEC1403-G16']","['EDU2101-G01', 'GEE1344-G01', 'GEC1104-G05', 'GEC1105-G06', 'GED1119-G01']"
이선유,2016383217,골프산업학과,5,3,"['CHI303-00', 'CPE401-14', 'GEC0103-G09', 'RU4102-00', 'GEC1403-G13', 'GEC1104-G41', 'CHI103-00', 'GI308-00', 'ENV171-02', 'GEC2001-G14', 'DC303-01', 'GEC2001-G25']","['GEE1956-G03', 'GEC2001-G24', 'GEB1202-G00', 'GEC1105-G24', 'GED1873-G00']"
이재영,2013319726,골프산업학과,7,4,"['GEC1102-G00', 'FR1011-01', 'ELC410-00', 'EE497-09', 'IS2003-01', 'CHE231-02', 'ELC356-00', 'JP378-00', 'GEC1102-G34', 'APCH1121-07', 'TC321-00', 'GEC1104-G21', 'OMB310-00', 'ELC205-00', 'CE301-01', 'ESP101-00']","['GED1929-G00', 'GEB1202-G04', 'EDU2103-G04', 'GED1959-G02', 'GEC1102-G50']"
임하온,2011190065,골프산업학과,4,2,"['FT1071-00', 'CPE101-10', 'IS2506-00', 'SC202-01', 'CHI201-00', 'IS2517-00', 'CSE103-02', 'GED1240-G00']","['GEC0103-G04', 'GEC2001-G20', 'GEC1403-G34', 'GEE1332-G02', 'GED1517-G00', 'GED1202-G01']"
조서후,2016111013,골프산업학과,4,2,"['GED1801-G00', 'GEE1959-G00', 'ME252-01', 'EE203-01', 'AMIE361-00', 'APCH1101-00', 'AMTH3025-00', 'FR2024-00', 'GEC1403-G13', 'IS3001-01', 'GED1961-G01', 'AMIE261-00']","['GEC1104-G23', 'GEC1104-G33', 'GEE1652-G00', 'GED1929-G00', 'GEC1403-G04']"
김서빈,2013137733,골프산업학과,7,4,"['ESP118-00', 'AMTH1005-01', 'CSE304-01', 'PE302-01', 'EE342-01', 'IE207-01', 'ENV171-01', 'AMTH1004-00', 'PM2023-13', 'JP380-00', 'JP273-00', 'FT3082-00', 'AT301-00', 'DC207-00', 'APHY4200-00', 'GEC1105-G21', 'CA1006-01', 'GEC1105-G01', 'FSB361-00', 'CA1006-00']","['GED1989-G00', 'GEC1104-G24', 'GEC1102-G38', 'GED1459-G00', 'GEC1102-G16', 'GEC1104-G16']"
강하윤,2021163939,골프산업학과,1,1,"['GEC2001-G36', 'DC303-00', 'GEE1644-G00', 'GEC0103-G02', 'GEC1105-G26']","['GED1301-G00', 'GEC1104-G32', 'GEC0103-G06', 'GEE1956-G06']"
서지선,2014708225,골프산업학과,7,4,"['GED1609-G01', 'GEC1104-G45', 'AE211-03', 'GEC1104-G38', 'ESP118-00', 'BME403-00', 'BIO101-00', 'GEC2001-G41', 'CPE104-01', 'ID4017-00', 'ME211-03', 'PM4025-10', 'CSE436-00', 'CA1008-00', 'PAM401-00', 'AMTH1002-01', 'SWCON104-01', 'SWCON253-01', 'EE364-00', 'CHI420-00']","['GEE1670-G00', 'GEC1102-G21', 'GEC1104-G35', 'GEC1104-G31', 'GED1357-G00']"
박혜성,2021218698,골프산업학과,2,1,"['LA207-01', 'ESP207-02', 'RU1101-00', 'GEC1102-G00']","['GEC1102-G47', 'GEC1105-G24', 'GEC2001-G41', 'GEE1961-G01']"
이태인,2019152399,골프산업학과,4,2,"['APCH1121-03', 'LA312-00', 'GEC1105-G07', 'AR211-05', 'APHY1002-19', 'LA316-00', 'ID2013-01', 'APHY1002-13']","['GEE1959-G01', 'GEE1920-G00', 'GEE1332-G04', 'EDU3105-G00', 'GED1311-G00']"
이은우,2012003815,골프산업학과,7,4,"['AE473-01', 'APHY1002-07', 'JP232-00', 'RU3101-01', 'TK201-01', 'APCH4603-00', 'PE102-01', 'HBT408-00', 'PM1019-01', 'CSE203-02', 'APHY1002-09', 'LA315-00', 'ELC462-00', 'BME304-00', 'EE341-01', 'GEC1105-G39', 'FSB451-00', 'PM4025-15', 'VID4022-00', 'HBT406-00']","['GEC1102-G10', 'GEE1330-G03', 'GED1860-G00', 'GEC1403-G17', 'EDU2102-G01', 'EDU3106-G00']"
서규민,2016143403,골프산업학과,4,2,"['APCH2202-00', 'CE301-01', 'APCH2301-00', 'FR2022-00', 'GEC1101-G01', 'EE321-01', 'APCH4501-00', 'PM1014-01', 'IS1001-00', 'EE368-03', 'RU2304-00', 'EE209-00']","['GEE1665-G01', 'GEC1105-G46', 'GEC1104-G11', 'GEC1102-G00']"
최하이,2021786063,골프산업학과,2,1,"['GEC1102-G39', 'BME406-00', 'GEC1102-G03', 'APHY2105-00', 'IS3513-01', 'BIO101-00']","['GEE1265-G00', 'GED1991-G00', 'GED1136-G00', 'GEC1102-G17']"
서하율,2013038581,골프산업학과,6,3,"['ME321-02', 'CA1006-00', 'IS3107-00', 'ME251-04', 'IS2502-00', 'GEC2001-G20', 'GED1959-G00', 'CPE104-03', 'GED1737-G00', 'AE251-01', 'GI315-00', 'GEC1102-G20', 'EDU3103-G00', 'CSE428-00', 'AR351-00']","['EDU3121-G00', 'GEC1403-G22', 'GEC1403-G16', 'GED1103-G00', 'EDU4104-G01']"
윤서우,2018792540,골프산업학과,7,4,"['FD111-03', 'SM320-00', 'ENV385-01', 'GEE1343-G00', 'ENV357-00', 'AMIE352-00', 'SM333-00', 'IS3107-00', 'CHI101-00', 'PM1019-02', 'GEC1104-G11', 'KO3103-00', 'GEC1104-G22', 'IS3532-00', 'ESP105-01', 'GEC1104-G25', 'GEC1105-G16', 'PM1014-00', 'GED1955-G00', 'APHY1002-16', 'AMTH1002-08', 'GEC0103-G01', 'EE443-00', 'LA312-00']","['GED1217-G01', 'GEC2001-G14', 'GED1609-G00', 'GED1650-G00', 'GED1609-G01']"
박나린,2012700008,골프산업학과,7,4,"['TK310-01', 'AR311-04', 'EE342-00', 'ELC410-00', 'LA207-00', 'EDU3106-G00', 'SM332-00', 'APCH3601-00', 'GEE1630-G01', 'SC101-01', 'AMTH1009-16', 'DC302-00', 'CPE301-08', 'GEN302-00', 'CSE444-00', 'GED1467-G00']","['GED1208-G01', 'GEE1959-G01', 'GED1223-G01', 'IPE303-00', 'GED1212-G00']"
강혜령,2018745602,골프산업학과,3,2,"['GEC1104-G20', 'NE205-00', 'HBT202-00', 'AMTH1004-01', 'PM2023-05', 'GED1940-G00', 'GEC1102-G36', 'AR112-02', 'FD111-00', 'IS2512-00', 'GEC1105-G00', 'GEC1403-G19']","['GED1868-G00', 'GEB1301-G01', 'GED1820-G00', 'GEC1105-G29']"
최라온,2021522454,골프산업학과,2,1,"['EDU3343-G00', 'GEC2001-G29', 'CDG3255-00', 'GI201-02']","['GEC1105-G06', 'GEE1193-G00', 'GED1959-G01', 'GEE1956-G01', 'GED1517-G00', 'GEB1301-G00']"
최봄,2014145909,골프산업학과,5,3,"['KO4201-00', 'GEC2001-G23', 'PM3022-15', 'FSB391-00', 'JP273-00', 'IS2101-00', 'CHE257-02', 'APCH1121-03', 'PM1019-08', 'GEC1104-G29', 'CPE401-06', 'ESP118-00', 'EE210-02', 'FD101-02', 'AR431-01', 'ELC471-00', 'APHY1002-19']","['GEC1105-G49', 'GED1235-G00', 'GED1959-G02', 'GED1504-G00']"
정지유,2021632242,골프산업학과,2,1,"['ME301-02', 'CHE453-01', 'TC319-00', 'TK401-01']","['GEC1105-G15', 'IPE102-00', 'GED1959-G04', 'GEE1648-G01', 'GEC2001-G07', 'GEC1104-G20']"
한민결,2014256603,골프산업학과,6,3,"['CHI315-00', 'CSE103-02', 'GED1959-G02', 'EE497-11', 'SM201-01', 'CSE428-00', 'EE206-03', 'FT4071-00', 'IE207-01', 'PM2023-00', 'IE201-00', 'JP313-00']","['GEE1961-G00', 'GED1362-G00', 'GEC0103-G03', 'GEC1104-G21', 'GEC1403-G19', 'GEE1648-G00']"
장승주,2018168709,골프산업학과,3,2,"['CSE304-01', 'GED1240-G01', 'CE472-01', 'FR1011-00', 'GEC2001-G25', 'SC202-01', 'GEN305-00', 'AMTH2010-00', 'CHE431-02', 'SC404-02']","['GEC1105-G17', 'GED1961-G00', 'GEC1102-G15', 'GEC0103-G09', 'GEC1102-G47', 'GED1136-G00']"
윤진,2015822114,골프산업학과,7,4,"['AR161-02', 'GEC1105-G37', 'APHY1000-06', 'CE202-01', 'NE361-00', 'EE368-04', 'APHY2200-00', 'GED1737-G00', 'GEE1633-G00', 'TK207-02', 'AMTH1005-01', 'ID4017-00', 'AMTH1009-08', 'AR112-03', 'TC433-00', 'EE209-02']","['GEE1956-G06', 'GEC1104-G02', 'GEC1104-G21', 'GEC0103-G02']"
김세은,2016547579,골프산업학과,4,2,"['AR302-00', 'GEC2001-G39', 'GI315-00', 'APHY2000-00', 'GEC1104-G01', 'CSE301-01', 'GED1957-G00', 'APCH2301-00', 'GED1940-G00', 'DC404-00']","['GEC1102-G02', 'GEC1105-G18', 'GEC1403-G02', 'GEE1330-G02', 'GEE1667-G01', 'GEC1102-G21']"
조현성,2012593526,골프산업학과,8,4,"['EDU3103-G00', 'TK401-01', 'CPE101-07', 'PE105-01', 'GED1665-G00', 'GED1947-G01', 'TC316-00', 'GED1737-G00', 'EE497-11', 'AMTH1009-04', 'EE213-00', 'RTG108-00', 'GEC1105-G22', 'IE419-00', 'CSE203-01', 'GEE1670-G00', 'PAM320-00', 'VID4018-01', 'SWCON104-01', 'AE431-00']","['GEC1403-G01', 'GEB1102-G05', 'GED1861-G00', 'EDU3104-G00']"
장세라,2015054788,골프산업학과,4,2,"['PM4025-00', 'IS2204-01', 'IS4401-00', 'CSE444-00', 'GED1861-G00', 'CE202-01', 'SPACE493-00', 'AR311-01']","['GEC2001-G27', 'GEC1105-G15', 'GEC1102-G35', 'EDU2102-G00']"
김유미,2021385488,골프산업학과,2,1,"['GEE1345-G02', 'ME477-01', 'GEE1345-G01', 'GEC1102-G17']","['GEE1630-G01', 'GEC1403-G12', 'GEC1102-G20', 'GEC1403-G36']"
이하온,2014172664,스포츠지도학과,6,3,"['APCH2301-00', 'BME412-04', 'GEC1102-G31', 'GED1337-G00', 'SC308-01', 'CA4001-01', 'GEC1104-G18', 'SWCON402-00', 'CA4002-01', 'EE202-00', 'CA4001-01', 'GEC2001-G33']","['GED1660-G00', 'GEC1104-G27', 'GEC1102-G08', 'GEC1403-G04']"
임가율,2018769236,스포츠지도학과,6,3,"['ME351-01', 'CSE203-03', 'EE497-04', 'PM1019-06', 'IS2101-00', 'CSE201-01', 'GEC1102-G50', 'EE206-00', 'GEC2001-G21', 'CPE108-00', 'TK401-01', 'GEC1102-G08']","['GED1113-G01', 'GEE1267-G00', 'GED1539-G00', 'GEC1102-G48']"
임예성,2018239681,스포츠지도학과,7,4,"['CPE104-04', 'CPE108-04', 'SM201-01', 'ME312-01', 'EE206-00', 'SM320-00', 'HBT301-00', 'AE271-00', 'GED1511-G00', 'GEE1961-G00', 'CDG3255-00', 'GEE1332-G05', 'GEE1644-G00', 'AR161-02', 'AMTH1004-10', 'KO1101-00', 'APHY1002-12', 'CHE257-01', 'NE359-00', 'CA3024-00', 'TC313-01', 'GEC2001-G34', 'CA2006-00', 'ESP324-00']","['GEC0103-G13', 'GEC1102-G44', 'GED1223-G02', 'GEC1403-G03']"
최민진,2020970730,스포츠지도학과,3,2,"['GED1959-G03', 'GED1989-G00', 'FR2011-00', 'APCH1101-03', 'NE361-00', 'GEN405-00', 'VID2011-01', 'IS2517-00']","['GED1868-G00', 'SC317-00', 'GED1108-G00', 'GED1223-G01', 'GED1208-G00', 'GEC1403-G06']"
조영재,2020732412,스포츠지도학과,3,2,"['PM4025-12', 'GEE1652-G00', 'GED1217-G01', 'GEC1102-G43', 'AMIE396-01', 'AR311-04', 'NE359-00', 'AE101-00']","['GEC2001-G01', 'GEC1105-G31', 'EDU2102-G00', 'GED1717-G00']"
조태양,2011590281,스포츠지도학과,6,3,"['AMTH1009-11', 'ME205-03', 'IS3520-00', 'AMIE475-00', 'PM3016-00', 'CSE203-03', 'GED1440-G00', 'RU3304-00', 'AMTH1009-17', 'CA1006-01', 'GED1212-G00', 'GEC2001-G28', 'TK211-02', 'IE315-00', 'EDU4103-G00', 'CSE305-01', 'BME305-00', 'AMIE394-01']","['GEC1403-G22', 'GED1959-G01', 'GED1717-G00', 'GED1108-G00']"
이유담,2020926816,스포츠지도학과,4,2,"['IS2512-00', 'ME252-01', 'CE351-02', 'IS2514-00', 'EE497-11', 'ELC201-00', 'AR211-03', 'JP481-00', 'CDG3253-01', 'AMTH1005-00', 'TC317-00', 'GEE1642-G01']","['GED1405-G00', 'GEC1403-G38', 'GEC1105-G28', 'GED1215-G00', 'GEB1201-G00', 'GEC1105-G12']"
임영우,2019829695,스포츠지도학과,6,3,"['PM3022-02', 'GI105-01', 'FSB471-00', 'PM3022-01', 'DC303-00', 'GEC1104-G12', 'CSE426-00', 'EE206-02', 'ELC374-00', 'ELC464-00', 'AR111-04', 'NE205-00']","['GEC1104-G39', 'GEE1332-G04', 'GED1223-G01', 'GED1440-G00', 'GEC1105-G09', 'GEC1105-G13']"
강승은,2019412361,스포츠지도학과,4,2,"['ELC359-00', 'APCH3601-00', 'GEB1101-G01', 'SPACE221-00', 'TC316-00', 'FD105-01', 'DC404-00', 'APCH4501-00', 'GEE1345-G00', 'CPE101-06', 'CPE201-07', 'GEC0103-G03']","['GEC1102-G04', 'GEC1403-G27', 'EDU2104-G00', 'GEE1127-G02', 'GEC1104-G18']"
한윤제,2021254628,스포츠지도학과,2,1,"['GI411-00', 'EE497-15', 'JP111-01', 'FSB451-00']","['GED1865-G00', 'GEC1105-G19', 'GEC1105-G34', 'GEC1105-G16', 'GEC1105-G28', 'GEC1403-G25']"
윤규원,2014227709,스포츠지도학과,6,3,"['GED1440-G01', 'BIO101-01', 'PM2023-05', 'AR311-01', 'GED1432-G00', 'TK204-02', 'GEC1403-G10', 'GED1511-G00', 'EDU2101-G01', 'TC427-00', 'IE306-01', 'ENV488-02', 'GED1435-G00', 'ME251-04', 'DC304-00']","['GEC2001-G38', 'GEC1403-G20', 'GEE1665-G01', 'GEC1105-G31', 'GEC1102-G42']"
조현재,2018247987,스포츠지도학과,7,4,"['RU1103-02', 'PM4025-07', 'GEC1403-G08', 'GEC1403-G15', 'GED1511-G00', 'GEC2001-G28', 'FD111-02', 'EE368-01', 'GEE1652-G00', 'IS2101-00', 'PAM332-00', 'SC204-01', 'ELC205-01', 'JP374-00', 'GEE1648-G01', 'APCH4204-00', 'RU3202-00', 'KO3102-00', 'GEC1104-G23', 'ENV393-00', 'GEC1104-G27', 'RU3301-00', 'EE207-02', 'GED1123-G00']","['GEC1102-G20', 'GED1437-G00', 'GEC1102-G04', 'GEC1104-G42']"
김상훈,2019940482,스포츠지도학과,5,3,"['APCH2104-00', 'AMTH1009-04', 'EE496-00', 'IS3002-01', 'AMTH1004-09', 'APCH1101-09', 'RU3101-00', 'GEC1102-G44', 'PE102-01', 'CPE101-00', 'GEC1105-G38', 'AR211-01']","['GEC1403-G21', 'GED1609-G01', 'GEC1403-G18', 'GEC0103-G03', 'GED1664-G00', 'GEC1102-G53']"
한예빈,2021111547,스포츠지도학과,1,1,"['ME375-01', 'GEC1403-G27', 'FD101-02', 'CA2006-00', 'BME406-00']","['GEC0103-G04', 'GEC1102-G25', 'GEE1961-G00', 'GEC1403-G10', 'GEC1102-G17', 'GED1113-G00']"
정진서,2015053222,스포츠지도학과,5,3,"['GEC2001-G28', 'ME275-01', 'GEC1104-G11', 'GEC0103-G02', 'ELC106-00', 'FD110-00', 'PM2015-00', 'RU2202-00', 'KO1102-00', 'CA2019-00', 'GED1940-G00', 'AMIE261-00', 'GEC1102-G38', 'CSE324-00', 'SC201-01']","['GED1631-G00', 'GED1240-G01', 'GEC1105-G51', 'GED1358-G00', 'GED1739-G00', 'GED1502-G00']"
정재이,2013682888,스포츠지도학과,8,4,"['PM3022-03', 'EE213-01', 'GEC1104-G33', 'CPE103-00', 'FT4074-00', 'PM1014-00', 'GEC2001-G22', 'FR1013-00', 'GEN203-01', 'SWCON341-00', 'CDG3277-00', 'GEC1105-G09', 'GEC1104-G13', 'IS3107-00', 'CSE203-04', 'FD111-01', 'ENV281-00', 'APHY1100-00', 'SPACE424-00', 'AR271-00', 'CPE301-12', 'CSE340-00', 'CHE431-04', 'ME275-01']","['GEC2001-G20', 'GED1305-G00', 'EDU2102-G00', 'GEC2001-G19', 'GEC1104-G06']"
강지인,2014122962,스포츠지도학과,3,2,"['CHE431-01', 'IS3520-00', 'EE324-00', 'FR1013-00', 'CSE302-01', 'CA2004-00', 'GEB1301-G01', 'GED1517-G00', 'AMTH1002-06', 'PM3022-18']","['GED1984-G00', 'GEB1202-G00', 'GED1959-G01', 'GED1217-G00', 'GEC1105-G22', 'GEE1267-G00']"
박서이,2015059361,스포츠지도학과,5,3,"['GEE1345-G01', 'GEE1127-G01', 'PAM320-00', 'DC201-00', 'GEB1102-G08', 'EE421-00', 'CE273-00', 'GEB1102-G03', 'APHY1000-08', 'ME301-01', 'ME251-02', 'AMIE202-02']","['GEE1332-G02', 'GEC1105-G26', 'GED1419-G01', 'GED1960-G01', 'GEE1959-G00', 'GEC1102-G36']"
임정인,2013349930,스포츠지도학과,7,4,"['JP411-00', 'CSE201-01', 'AE101-00', 'IS2511-00', 'TC433-00', 'GEC1104-G19', 'CA1007-01', 'TK102-01', 'APHY4000-00', 'ME252-01', 'TC205-00', 'FD105-00', 'BIO101-01', 'JP476-00', 'APCH1121-04', 'GEB1102-G07', 'GEC1102-G16', 'APHY1002-16', 'AMTH1002-06', 'ELC104-01']","['GED1995-G00', 'GEC1102-G24', 'GED1113-G01', 'GED1909-G00', 'GED1306-G00']"
장태경,2011849122,스포츠지도학과,7,4,"['SM201-01', 'PM4025-02', 'GED1735-G00', 'PAM207-00', 'GEC1105-G00', 'CHI107-00', 'APHY1000-03', 'IE400-00', 'GED1735-G00', 'PM3022-10', 'CA4011-00', 'TC433-00', 'GEE1344-G01', 'CHE232-01', 'GEC2001-G25', 'FR3016-00', 'FR4024-00', 'EDU3141-G00', 'TK401-01', 'AR411-01']","['GED1959-G04', 'GED1208-G01', 'GEE1668-G00', 'GED1660-G00', 'GED1437-G00', 'GED1501-G00']"
한설,2016074462,스포츠지도학과,5,3,"['GED1435-G00', 'SC108-01', 'NE221-00', 'GEC1102-G43', 'GEC2001-G17', 'ME211-04', 'GEE1959-G00', 'TC209-00', 'ME231-02', 'GEC1102-G02', 'OMB312-00', 'AMTH2014-00', 'AMTH4017-00', 'APCH1101-06', 'ID4017-00']","['GEE1127-G01', 'GEE1960-G01', 'EDU3106-G00', 'GEE1956-G02']"
서인호,2021422586,스포츠지도학과,1,1,"['GEE1267-G00', 'ME211-02', 'FD105-01', 'AR151-00', 'ME205-03', 'APCH3607-00']","['GEC1105-G17', 'GEC1102-G24', 'GEC1102-G51', 'GED1609-G00', 'GEC1403-G15', 'GED1108-G00']"
윤현욱,2016935006,스포츠지도학과,3,2,"['BIO101-03', 'VID2008-01', 'GEC2001-G04', 'PM4005-00', 'TC433-00', 'GED1734-G00', 'GEC1403-G24', 'ELC104-01', 'CHI103-00', 'JP374-00', 'GED1665-G00', 'BIO101-04']","['GEE1332-G05', 'GEB1202-G00', 'GEC1104-G31', 'GED1737-G00', 'GEC0103-G05', 'GED1861-G00']"
강현,2017705802,스포츠지도학과,8,4,"['BME303-00', 'CPE104-02', 'GEC2001-G26', 'ME479-02', 'GED1108-G00', 'TC211-00', 'CPE301-16', 'FT4074-00', 'GED1663-G00', 'APCH2202-01', 'IS2003-01', 'SWCON321-00', 'GEC1101-G00', 'GEC0103-G06', 'GED1542-G00', 'EDU3104-G00', 'FR3016-00', 'PM1003-01', 'AMTH1002-14', 'HBT401-00']","['GED1951-G00', 'GEE1630-G00', 'GEC2001-G17', 'GEC1104-G14']"
한세린,2021983749,스포츠지도학과,1,1,"['PE201-01', 'LA326-00', 'GED1609-G01', 'EE497-04']","['GED1208-G00', 'GED1502-G01', 'GED1435-G00', 'GEC1403-G30']"
강재욱,2017500850,스포츠지도학과,7,4,"['FR2011-00', 'CHE354-00', 'ME305-01', 'FT1003-00', 'ESP213-00', 'GEC1102-G07', 'ELC251-00', 'GED1223-G01', 'GEE1958-G00', 'EDU2103-G03', 'SWCON311-00', 'ME211-01', 'APHY2200-00', 'JP380-00', 'GEC1403-G03', 'FD105-00', 'CPE201-07', 'SC201-01', 'EDU3121-G00', 'GED1736-G00']","['GEC1105-G42', 'GEC1105-G31', 'GED1440-G00', 'GEC1102-G19']"
정해리,2019737745,스포츠지도학과,5,3,"['APCH3403-01', 'NE402-00', 'IE214-00', 'EE442-00', 'EE361-00', 'CPE101-05', 'GEC1102-G24', 'TK104-01', 'GEC2001-G41', 'PM1016-00', 'LA207-01', 'RU4104-00', 'PE308-01', 'GEC2001-G04', 'EDU2102-G01', 'FT3075-00', 'NE402-00', 'CE273-00']","['GED1353-G00', 'GED1961-G00', 'GEE1345-G00', 'GED1717-G00', 'GEC1403-G09']"
강승환,2015896808,스포츠지도학과,6,3,"['GEC1105-G15', 'TC434-00', 'GED1656-G00', 'APCH3601-00', 'APCH1101-08', 'GEN203-00', 'GED1353-G00', 'CE202-02', 'PAM408-00', 'PM2026-00', 'EE207-03', 'PM3022-17']","['GED1509-G00', 'GED1432-G00', 'GEC1105-G48', 'EDU3121-G00']"
장병준,2021528404,스포츠지도학과,1,1,"['AMTH1004-12', 'SC201-01', 'PM1016-00', 'ME371-04']","['GED1631-G00', 'GEC2001-G00', 'EDU2101-G00', 'GEC1104-G44', 'GEC0103-G05']"
장나윤,2019252738,스포츠지도학과,3,2,"['DC403-00', 'SC308-02', 'DC207-01', 'GED1868-G00', 'ID4015-00', 'SM327-00', 'GEC1105-G06', 'ME375-01', 'ELC301-00', 'CHI312-00', 'GED1501-G00', 'GED1959-G04']","['GEB1102-G02', 'GEC1403-G32', 'GEC1102-G48', 'GEC1403-G17']"
조라윤,2021288361,스포츠지도학과,1,1,"['NE359-00', 'GEC1102-G32', 'AE211-03', 'APHY3602-00']","['GEB1202-G05', 'GED1733-G00', 'GEC1102-G38', 'GEC1105-G40', 'GEC2001-G40']"
